10,59
10,52
10,96
11,05
11,65
11,58
11,26
11,35
11,44
11,54
11,86
11,30
11,18
11,17
11,04
10,42
10,56
10,59
10,68
10,53
10,80
10,35
10,58
10,83
10,79
10,70
10,91
11,63
11,86
11,74
11,97
12,02
11,89
11,59
11,66
11,76
11,80
11,25
11,48
11,68
11,33
11,51
11,83
12,49
12,44
12,56
12,55
12,78
12,83
13,00
12,81
13,32
13,49
13,56
13,39
13,21
12,86
13,18
13,66
13,53
13,35
13,32
14,30
14,42
14,46
14,41
