27,02
26,84
27,03
27,39
27,48
27,11
26,62
26,34
26,43
26,38
26,69
25,63
25,61
25,96
25,92
25,52
25,85
26,03
25,98
25,98
26,71
26,80
26,30
26,57
26,13
25,95
26,13
27,20
27,17
27,48
27,79
27,56
27,15
27,09
26,96
26,71
26,56
26,19
26,58
26,87
26,51
26,55
27,01
28,12
28,52
28,96
29,34
30,03
30,25
29,93
29,79
30,03
30,10
29,98
29,78
29,61
29,48
29,18
29,22
29,31
28,87
28,60
29,12
29,79
29,85
30,39
