12,79
12,86
13,29
13,60
14,02
13,97
13,57
13,42
13,34
13,53
13,91
13,33
13,10
13,14
13,02
12,57
12,71
12,94
12,92
12,99
13,38
13,17
12,84
13,11
13,22
13,03
13,18
13,87
13,80
13,81
13,79
13,73
13,64
13,39
13,51
13,40
13,70
13,50
13,76
13,85
13,65
13,75
14,07
14,77
15,32
15,17
15,20
15,40
15,47
15,71
15,72
15,65
15,70
16,08
15,92
16,05
15,56
16,12
16,12
16,14
15,70
15,51
15,78
16,33
16,59
