89,00
89,30
86,15
85,33
86,11
84,98
84,70
85,05
83,98
81,45
81,75
82,73
83,41
82,71
81,68
79,58
78,67
78,54
79,37
80,51
81,82
80,29
80,31
78,04
76,89
76,75
78,23
82,36
80,60
79,51
78,81
77,87
78,54
76,25
74,66
71,96
70,00
70,27
71,76
72,40
69,54
69,00
66,86
69,04
69,97
70,69
69,36
68,01
68,08
69,06
67,64
69,88
69,98
69,21
68,10
66,56
65,05
64,85
66,33
65,83
64,28
63,81
65,16
67,94
67,38
67,60
