85,07
84,99
84,85
84,77
84,14
84,50
85,45
85,39
85,50
85,94
83,99
84,12
83,05
83,41
82,38
81,75
82,75
82,04
84,50
83,66
83,94
84,59
83,30
83,48
83,20
83,40
82,84
82,50
82,28
82,65
83,02
81,96
82,09
81,99
84,29
83,53
82,79
83,14
83,60
85,90
85,72
84,52
84,50
85,20
85,86
85,17
85,18
85,46
86,69
86,59
85,70
84,99
84,30
84,54
85,49
85,55
85,09
85,89
85,26
85,14
85,10
85,00
85,47
85,30
85,91
86,05
